player_id,asset_name,fifa_player_id,player_name
Algorand:2870914104,Best Frens #0136,229469,J. Meneses
Algorand:2880710538,Best Frens #0137,179947,Edgar
Algorand:2902340898,Best Frens #0138,204120,T. Vaclík
Algorand:2931800915,Best Frens #0139,192563,B. Leno
Algorand:2959391342,Best Frens #0140,204850,T. Nguen
Algorand:2983249465,Best Frens #0141,202848,G. Caprari
Algorand:2989042326,Best Frens #0142,204523,Rubén Pardo
Algorand:3011616049,Best Frens #0143,215119,L. Romero
Algorand:3028062351,Best Frens #0144,230271,Laure Santeiro
Algorand:3028184233,Best Frens #0145,210951,E. Flores
Algorand:3054338982,Best Frens #0146,240970,M. Payero
Algorand:3073448154,Best Frens #0147,216201,Iñaki Williams
Algorand:3092777648,Best Frens #0148,227275,A. Rossi
Algorand:3092781500,Best Frens #0149,214196,D. Bocanegra
Algorand:3100510015,Best Frens #0150,192774,K. Manolas
Algorand:3101508368,Best Frens #0151,207862,M. Ginter
Algorand:3107697786,Best Frens #0152,223017,Ö. Şahiner
Algorand:3109320744,Best Frens #0153,235563,M. Chouiar
Algorand:3124034212,Best Frens #0154,195864,P. Pogba
Algorand:3126394938,Best Frens #0155,212814,João Mário
Algorand:3129258026,Best Frens #0156,226271,Fabián
Algorand:3134334782,Best Frens #0157,236015,M. Gibbs-White
Algorand:3135958266,Best Frens #0158,230319,André Milazisco
Algorand:3142047934,Best Frens #0159,216464,A. Browne
Algorand:3166802184,Best Frens #0160,156519,H. Herrera
Algorand:3170086103,Best Frens #0161,191083,P. Mortensen
Algorand:3177318734,Best Frens #0162,225193,Merino
Algorand:3194921424,Best Frens #0163,157481,Raúl Albiol
Algorand:3195118871,Best Frens #0164,217714,P. Arriola
Algorand:3195193609,Best Frens #0165,205531,V. Verre
Algorand:3206413798,Best Frens #0166,247671,B. Al Ahbabi
Algorand:3206415776,Best Frens #0167,124375,B. Yılmaz
Algorand:3223446381,Best Frens #0168,230481,Ronaldo Cabrais
Algorand:3300672541,Best Frens #0169,223064,F. Noguera
Algorand:3359836903,Best Frens #0170,239875,Bebeto
Algorand:3365322430,Best Frens #0171,212755,J. Hendrix
Algorand:3365330872,Best Frens #0172,L0029,Eusébio
Algorand:3421075870,Best Frens #0173,190432,Oier
Algorand:3422913449,Best Frens #0174,234111,D. Turnbull
Algorand:3426491728,Best Frens #0175,L0008,Zoff
Algorand:3465980488,Best Frens #0176,226271,Fabián
Algorand:3609242295,Best Frens #0177,225793,B. Godfrey
Algorand:3609243591,Best Frens #0178,241788,M. Taremi
Algorand:3639133693,Best Frens #0179,192984,K. Casteels
Algorand:3666552887,Best Frens #0180,255409,R. Boženík
Algorand:3672705583,Best Frens #0181,234728,L. Bénes
Algorand:369251208,Lost Pigs 0001 - Aurous,232580,Gabriel
Algorand:369267255,Lost Pigs 0002 - 2wo,180930,E. Džeko
Algorand:369270796,Lost Pigs 0003 - Thre3,178224,J. Hernández
Algorand:369273746,Lost Pigs 0004 - 4our,233306,D. Henderson
Algorand:369281227,Lost Pigs 0005 - Fi5e,183898,Á. Di María
Algorand:369305106,Lost Pigs 0006 - Si6,222715,Otávio
Algorand:371000513,Lost Pigs 0007 - Se7en,248573,J. Dina Ebimbe
Algorand:376789115,Lost Pigs 0008 - Ei8ht,209519,G. Laborde
Algorand:376792612,Lost Pigs 0009 - Nin9,236264,P. Aquino
Algorand:376796024,Lost Pigs 0010 - Te10,231969,R. Malinovskyi
Algorand:369333803,Lost Pigs 0011 - Oliver,226356,M. Fares
Algorand:371010243,Lost Pigs 0012 - Bryan,237221,J. Foyth
Algorand:371677419,Lost Pigs 0013 - Simeon,235450,Domingos Quina
Algorand:371661238,Lost Pigs 0014 - Jacobs,224967,M. Sylla
Algorand:371663194,Lost Pigs 0015 - Gunner,230332,Wiliam Santinho
Algorand:369368670,Lost Pigs 0016 - Bryson,235290,K. Bonifazi
Algorand:681449414,Lost Pigs 0017 - Anderson,212188,T. Werner
Algorand:681994764,Lost Pigs 0018 - Livingston,194846,F. Hanin
Algorand:681997799,Lost Pigs 0019 - Mason,226226,G. Lo Celso
Algorand:682000075,Lost Pigs 0020 - Simmons,162835,S. Handanovič
Algorand:378851793,Lost Pigs 0021 - Anaya,177683,Y. Sommer
Algorand:911669482,Lost Pigs 0022 - Kaylah,176266,Lucas Leiva
Algorand:378857167,Lost Pigs 0023 - Khons,194765,A. Griezmann
Algorand:378866477,Lost Pigs 0024 - Heqet,224293,Rúben Neves
Algorand:378865653,Lost Pigs 0025 - Reagan,224718,T. Antalyalı
Algorand:378867491,Lost Pigs 0026 - Randall,L0032,Baggio
Algorand:378868439,Lost Pigs 0027 - Terrance,234741,G. Hamer
Algorand:378875206,Lost Pigs 0028 - Jayden,196688,A. Corzo
Algorand:378877561,Lost Pigs 0029 - Pumpkin Head,199434,D. Tadić
Algorand:378908397,Lost Pigs 0030 - Nates,182859,W. Gargano
Algorand:388471960,Lost Pigs 0031 - Touma,225201,Álex Berenguer
Algorand:388474790,Lost Pigs 0032 - Kenji,1179,G. Buffon
Algorand:388476667,Lost Pigs 0033 - Fumiko,188938,C. Álvarez
Algorand:388485192,Lost Pigs 0034 - Kaen,181481,D. Vukovic
Algorand:388490125,Lost Pigs 0035 - Shimizu,230313,Tony Abranjes
Algorand:388492905,Lost Pigs 0036 - Ankoku,186568,Marcos Paulo
Algorand:388496743,Lost Pigs 0037 - Taiyō,227394,C. González
Algorand:388499777,Lost Pigs 0038 - Hayashi,226592,J. Jankto
Algorand:388503044,Lost Pigs 0039 - Junichiro,192119,T. Courtois
Algorand:388509040,Lost Pigs 0040 - Hideo,230975,D. Vergara
Algorand:400266071,Lost Pigs 0041 - Hikaru,221312,A. Pérez
Algorand:400272916,Lost Pigs 0042 - Kyo,192991,C. Tosun
Algorand:400277208,Lost Pigs 0043 - Katashi,197971,D. Alibec
Algorand:400282395,Lost Pigs 0044 - Sora,163828,A. Le Fondre
Algorand:400285603,Lost Pigs 0045 - Shigeru,L0014,Nesta
Algorand:400288823,Lost Pigs 0046 - Daichi,221430,U. Đurđević
Algorand:400292350,Lost Pigs 0047 - Kaito,201042,D. Sidibé
Algorand:400298752,Lost Pigs 0048 - Yajū,152554,G. Clichy
Algorand:400304521,Lost Pigs 0049 - Takumi,236593,C. Stengs
Algorand:400310892,Lost Pigs 0050 - Shinobu,176580,L. Suárez
Algorand:430361226,Lost Pigs 0051 - Eduardo,242384,Douglas
Algorand:430295722,Lost Pigs 0052 - Lynn,182494,F. Muslera
Algorand:430310956,Lost Pigs 0053 - W.E.S.T,164835,Ł. Fabiański
Algorand:437907590,Lost Pigs 0054 - William,207926,A. Linde
Algorand:437936008,Lost Pigs 0055 - Christopher,244467,O. Kolář
Algorand:437930521,Lost Pigs 0056 - Matthews,200875,E. Gigliotti
Algorand:442605226,Lost Pigs 0057 - Tucker,199413,T. Kempe
Algorand:442621941,Lost Pigs 0058 - Cornelius,224334,M. Acuña
Algorand:442627260,Lost Pigs 0059 - Jasper,189857,Quique
Algorand:448083891,Lost Pigs 0060 - Freaky Tah,187491,F. Smolov
Algorand:452834141,Lost Pigs 0061 - Marvin,190286,Canales
Algorand:452873601,Lost Pigs 0062 - Noelle,215048,J. Burrai
Algorand:453002619,Lost Pigs 0063 - Dixon,241671,D. Livaković
Algorand:459480368,Lost Pigs 0064 - Victoria,239361,D. de Wit
Algorand:459486835,Lost Pigs 0065 - Hayden,226271,Fabián
Algorand:459490430,Lost Pigs 0066 - Cassandra,217940,D. Djené
Algorand:459494397,Lost Pigs 0067 - Emilia,230460,Prazeracinho
Algorand:627025918,Lost Pigs 0068 - Angelica,225659,G. Rodríguez
Algorand:633130021,Lost Pigs 0069 - Martin,215334,G. Carrillo
Algorand:646027326,Lost Pigs 0070 - Skullkraken,228251,L. Pellegrini
Algorand:651690116,Lost Pigs 0071 - Roger,204472,B. Sarr
Algorand:651695655,Lost Pigs 0072 - Junior,192789,Mario Gaspar
Algorand:651698287,Lost Pigs 0073 - Hank,199482,A. Lopes
Algorand:651702711,Lost Pigs 0074 - Maurice,178005,Rui Patrício
Algorand:651704505,Lost Pigs 0075 - Franz,222716,Everton
Algorand:651717938,Lost Pigs 0076 - Tiger,185221,Luiz Gustavo
Algorand:651722005,Lost Pigs 0077 - Clay,207410,M. Kovačić
Algorand:651724419,Lost Pigs 0078 - Dennis,162835,S. Handanovič
Algorand:651727077,Lost Pigs 0079 - Hawk,189857,Quique
Algorand:666620639,Lost Pigs 0080 - Daxxel,241509,Mauro Júnior
Algorand:671872623,Lost Pigs 0081 - Baha,208448,E. Forsberg
Algorand:671887800,Lost Pigs 0082 - Hexa,224411,Gonçalo Guedes
Algorand:671889035,Lost Pigs 0083 - Ammar,204242,M. Barreto
Algorand:671895172,Lost Pigs 0084 - Namar,230254,Paulson Junqueira
Algorand:671900338,Lost Pigs 0085 - Hosa,246646,M. Caqueret
Algorand:671902199,Lost Pigs 0086 - Xosa,214313,J. Delgado
Algorand:671904513,Lost Pigs 0087 - Asai,212198,Bruno Fernandes
Algorand:671908166,Lost Pigs 0088 - Sai,L0019,Gullit
Algorand:680886331,Lost Pigs 0089 - Akuaku,199482,A. Lopes
Algorand:778016357,Lost Pigs 0090 - Acorn,214379,A. Rodríguez
Algorand:711462177,Lost Pigs 0091 - Walton,236772,D. Szoboszlai
Algorand:711462966,Lost Pigs 0092 - Jazz,244368,A. Besedin
Algorand:711468615,Lost Pigs 0093 - Celeste,215914,N. Kanté
Algorand:711478848,Lost Pigs 0094 - Dorian,233965,A. Castro-Montes
Algorand:711480448,Lost Pigs 0095 - Harmony,241096,S. Tonali
Algorand:711489139,Lost Pigs 0096 - Caprice,208861,J. Gastien
Algorand:711497290,Lost Pigs 0097 - Octavia,152912,J. Sand
Algorand:711498327,Lost Pigs 0098 - Lyra,186569,S. Ulreich
Algorand:711499585,Lost Pigs 0099 - Melody,228251,L. Pellegrini
Algorand:711500219,Lost Pigs 0100 - Aria,230168,Raphaelinho Anjos
Algorand:715583040,Lost Pigs 0101 - Hallie,176580,L. Suárez
Algorand:715578352,Lost Pigs 0102 - Reese,227127,Álex Remiro
Algorand:715584043,Lost Pigs 0103 - May,206517,J. Grealish
Algorand:715584890,Lost Pigs 0104 - Ortiz,198951,C. Bakambu
Algorand:715586355,Lost Pigs 0105 - Mylee,212462,Alex Telles
Algorand:715587652,Lost Pigs 0106 - Dallas,212933,L. Depoitre
Algorand:720818769,Lost Pigs 0107 - Richmond,253444,A. Kalimuendo
Algorand:720819438,Lost Pigs 0108 - Pamela,191058,Camora
Algorand:720823556,Lost Pigs 0109 - Manuel,162835,S. Handanovič
Algorand:711256443,Lost Pigs 0110 - Hiroshi,210935,D. Berardi
Algorand:720824746,Lost Pigs 0111 - Gibbs,199069,V. Aboubakar
Algorand:720825784,Lost Pigs 0112 - Peterson,199848,Pedro Moreira
Algorand:720826336,Lost Pigs 0113 - Warner,252931,L. Ivanušec
Algorand:720827979,Lost Pigs 0114 - Yuki,201285,C. Gytkjær
Algorand:720830872,Lost Pigs 0115 - Middleton,236760,Kike Pérez
Algorand:720832579,Lost Pigs 0116 - Davila,193512,M. Heča
Algorand:720832888,Lost Pigs 0117 - Torres,205693,S. Haller
Algorand:720833245,Lost Pigs 0118 - Dillon,220093,H. Hateboer
Algorand:720834779,Lost Pigs 0119 - Demi,216547,Rafa
Algorand:720835403,Lost Pigs 0120 - Diva,229857,S. Sensi
Algorand:724065717,Lost Pigs 0121 - Emily,156483,C. Lucchetti
Algorand:724067113,Lost Pigs 0122 - Orr,212207,N. Stanciu
Algorand:724068252,Lost Pigs 0123 - Cierra,193504,S. Caulker
Algorand:724069017,Lost Pigs 0124 - Mora,246771,M. Castro
Algorand:724069981,Lost Pigs 0125 - Carol,237286,A. Connolly
Algorand:724112732,Lost Pigs 0126 - Coleman,219411,J. Izquierdo
Algorand:724115316,Lost Pigs 0127 - Quintin,198141,Bartra
Algorand:724117296,Lost Pigs 0128 - Ashlynn,214584,F. Armani
Algorand:724121434,Lost Pigs 0129 - Scott,L0011,Roberto Carlos
Algorand:724124152,Lost Pigs 0130 - Arthur,232293,V. Osimhen
Algorand:727574743,Lost Pigs 0131 - Butler,156519,H. Herrera
Algorand:727576219,Lost Pigs 0132 - Malakai,210441,Fran Sol
Algorand:727578061,Lost Pigs 0133 - Ty,230168,Raphaelinho Anjos
Algorand:727583792,Lost Pigs 0134 - Kennedy,253718,I. Ramírez
Algorand:727615790,Lost Pigs 0135 - Troy,226161,Marcos Llorente
Algorand:727620870,Lost Pigs 0136 - Best,213345,K. Coman
Algorand:727626887,Lost Pigs 0137 - Alondra,232411,C. Nkunku
Algorand:727632660,Lost Pigs 0138 - Peters,230400,Allison Sireo
Algorand:727635624,Lost Pigs 0139 - Sofia,195365,K. Kampl
Algorand:727636485,Lost Pigs 0140 - Vivian,215331,L. Jara
Algorand:710863453,Lost Pigs 0141 - PigLit 4.2,201285,C. Gytkjær
Algorand:737779992,Lost Pigs 0142 - Brisa,183898,Á. Di María
Algorand:739581304,Lost Pigs 0143 - Billy,204935,J. Pickford
Algorand:734347266,Lost Pigs 0144 - Estrada,241771,A. Nwakaeme
Algorand:737790903,Lost Pigs 0145 - Anne,L0021,Platini
Algorand:737791675,Lost Pigs 0146 - Hoffman,207616,A. Webster
Algorand:737792153,Lost Pigs 0147 - Herrera,172114,D. Valeri
Algorand:737792831,Lost Pigs 0148 - Melisma,193631,C. Groß
Algorand:737797078,Lost Pigs 0149 - Moses,214979,J. Musso
Algorand:737797706,Lost Pigs 0150 - Aida,207877,J. Martínez
Algorand:737798318,Lost Pigs 0151 - Marisa,178567,E. Pieters
Algorand:734189217,Lost Pigs 0152 - Damaris,223879,L. Ramos
Algorand:745522865,Lost Pigs 0153 - Ignacio,194753,L. Marrone
Algorand:745523541,Lost Pigs 0154 - Copeland,221087,Pau López
Algorand:745569060,Lost Pigs 0155 - Rhys,238637,S. Vasiliadis
Algorand:745563439,Lost Pigs 0156 - Lawson,189513,Parejo
Algorand:745578148,Lost Pigs 0157 - Porter,200968,F. Ogier
Algorand:745025884,Lost Pigs 0158 - Atkins,L0030,Henry
Algorand:745585315,Lost Pigs 0159 - Rhapsody,228092,S. Berge
Algorand:745590862,Lost Pigs 0160 - Sonatina,216229,R. Dugimont
Algorand:745592144,Lost Pigs 0161 - Tabitha,171579,Raúl García
Algorand:751547276,Lost Pigs 0162 - Russo,200653,G. Burdisso
Algorand:751549620,Lost Pigs 0163 - Blackburn,230478,Jairão Zezé
Algorand:758727298,Lost Pigs 0164 - Knapp,227127,Álex Remiro
Algorand:744959233,Lost Pigs 0165 - Jonas,189511,Sergio Busquets
Algorand:758728985,Lost Pigs 0166 - Lloyd,134779,J. Briand
Algorand:758733657,Lost Pigs 0167 - Alessandra,204963,Carvajal
Algorand:758734822,Lost Pigs 0168 - Averie,204246,M. Bettinelli
Algorand:758735414,Lost Pigs 0169 - Isabela,208093,Gerard Moreno
Algorand:758736029,Lost Pigs 0170 - Zoey,214997,Á. Correa
Algorand:758736971,Lost Pigs 0171- Janelle,210520,Edgar Ié
Algorand:758737494,Lost Pigs 0172 - Natasha,198164,Jonathan Viera
Algorand:758738206,Lost Pigs 0173 - Njal,220407,M. Dúbravka
Algorand:758738818,Lost Pigs 0174 - McCarty,224599,Yan Junling
Algorand:772168996,Lost Pigs 0175 - Rosales,242444,João Félix
Algorand:772170108,Lost Pigs 0176 - Vang,200949,Lucas Moura
Algorand:772165491,Lost Pigs 0177 - Jameson,193910,A. Forshaw
Algorand:772171112,Lost Pigs 0178 - Booker,201893,Recio
Algorand:772172985,Lost Pigs 0179 - Aydin,201922,M. Hinteregger
Algorand:730856468,Lost Pigs 0180 - Huxley,228946,M. Svanberg
Algorand:772194227,Lost Pigs 0181 - Wilkinson,171791,José Fonte
Algorand:772199669,Lost Pigs 0182 - Bryanna,223495,I. Rossi
Algorand:772200485,Lost Pigs 0183 - Lilia,231485,A. Tuanzebe
Algorand:772203249,Lost Pigs 0184 - Ulf,193881,F. Đuričić
Algorand:772203871,Lost Pigs 0185 - Dahlia,162280,A. Mierzejewski
Algorand:778015290,Lost Pigs 0186 - Bond,211231,R. Azeez
Algorand:778015690,Lost Pigs 0187 - Haley,192505,R. Lukaku
Algorand:778024622,Lost Pigs 0188 - Stephany,192119,T. Courtois
Algorand:778024953,Lost Pigs 0189 - Garrett,L0022,Matthäus
Algorand:778025245,Lost Pigs 0190 - Maria,157665,S. Dann
Algorand:778025633,Lost Pigs 0191 - Karley,L0004,Beckenbauer
Algorand:778028081,Lost Pigs 0192 - Pacheco,156483,C. Lucchetti
Algorand:778030331,Lost Pigs 0193 - Lee,222404,M. Normann
Algorand:778030710,Lost Pigs 0194 - Emanuel,L0009,Schmeichel
Algorand:778031028,Lost Pigs 0195 - Fife,201400,Rafinha
Algorand:778033686,Lost Pigs 0196 - Lydia,171146,R. M'Bolhi
Algorand:778034031,Lost Pigs 0197 - Evangeline,191032,G. Töre
Algorand:778035046,Lost Pigs 0198 - Elsa,227550,D. Viera
Algorand:778035680,Lost Pigs 0199 - Elliott,208596,A. Belotti
Algorand:778020005,Lost Pigs 0200 - G.R.E.E.N,214313,J. Delgado
Algorand:778036220,Lost Pigs 0201 - Alegra,235563,M. Chouiar
Algorand:778036827,Lost Pigs 0202 - Cadence,232226,D. Boyko
Algorand:783959815,Lost Pigs 0203 - Jaiden,203486,T. Hazard
Algorand:783961471,Lost Pigs 0204 - Aidyn,250939,D. Stipica
Algorand:792760689,Lost Pigs 0205 - Ingram,192665,A. Luthe
Algorand:794894668,Lost Pigs 0206 - Higgins,201399,M. Icardi
Algorand:783992416,Lost Pigs 0207 - Donte,224574,O. Pineda
Algorand:786210720,Lost Pigs 0208 - Boris,216201,Iñaki Williams
Algorand:784046793,Lost Pigs 0209 - Kamden,175943,D. Mertens
Algorand:784047359,Lost Pigs 0210 - Drew,238924,D. Keita-Ruel
Algorand:784051660,Lost Pigs 0211 - Dodson,240225,M. Safonov
Algorand:784060579,Lost Pigs 0212 - Junfeng,204639,S. Savić
Algorand:784062322,Lost Pigs 0213 - Antony,226754,I. Bennacer
Algorand:784063338,Lost Pigs 0214 - Herring,L0028,Romário
Algorand:792777316,Lost Pigs 0215 - Vincent,204963,Carvajal
Algorand:792778065,Lost Pigs 0216 - Andersen,241095,N. Vlašić
Algorand:792778343,Lost Pigs 0217 - Ingrid,195093,Willian José
Algorand:792778674,Lost Pigs 0218 - Cheyenne,215316,G. Rulli
Algorand:792779524,Lost Pigs 0219 - Jada,208574,F. Kostić
Algorand:792779787,Lost Pigs 0220 - Cloe,222665,M. Ødegaard
Algorand:792780206,Lost Pigs 0221 - Kenley,202078,D. Nagbe
Algorand:792780405,Lost Pigs 0222 - Castaneda,192350,J. Aquino
Algorand:792780760,Lost Pigs 0223 - Rhianna,213565,T. Lemar
Algorand:792781106,Lost Pigs 0224 - Graves,252018,K. Piątkowski
Algorand:794875507,Lost Pigs 0225 - Willis,206218,P. Nardi
Algorand:794880024,Lost Pigs 0226 - Bonny,L0018,Gascoigne
Algorand:794886226,Lost Pigs 0227 - Camilla,180818,D. McGoldrick
Algorand:794886520,Lost Pigs 0228 - Burton,218339,M. Dahoud
Algorand:808655750,Lost Pigs 0229 - Aldo,241410,E. Salcedo
Algorand:794887097,Lost Pigs 0230 - Juliette,233049,J. Sancho
Algorand:794887499,Lost Pigs 0231 - Bullock,230204,Héniton Pires
Algorand:794887755,Lost Pigs 0232 - Edwards,222492,L. Sané
Algorand:787232301,Lost Pigs 0233 - Barth,223959,L. Torreira
Algorand:794888572,Lost Pigs 0234 - Lam,176137,J. Vossen
Algorand:799821825,Lost Pigs 0235 - Holmes,L0031,Müller
Algorand:799822204,Lost Pigs 0236 - August,204485,R. Mahrez
