player_id,asset_name,fifa_player_id,player_name
Algorand:920810298,Addict Rabbit Gang 1089,201043,B. Dejaegere
Algorand:920809190,Addict Rabbit Gang 109,263835,G. D'Asaro
Algorand:920810299,Addict Rabbit Gang 1090,263387,K. Kouassi
Algorand:920810300,Addict Rabbit Gang 1091,260379,N. Shamoun
Algorand:920810301,Addict Rabbit Gang 1092,224322,K. Haug
Algorand:920810302,Addict Rabbit Gang 1093,228179,A. Castro
Algorand:920810303,Addict Rabbit Gang 1094,262032,A. Quezada
Algorand:920810304,Addict Rabbit Gang 1095,253638,J. Pinto
Algorand:920810305,Addict Rabbit Gang 1096,230384,Nuno Padrenda
Algorand:920810306,Addict Rabbit Gang 1097,261265,L. Richardson
Algorand:920810307,Addict Rabbit Gang 1098,235143,M. Welch-Hayes
Algorand:920810308,Addict Rabbit Gang 1099,240196,F. Escobar
Algorand:920809089,Addict Rabbit Gang 11,216334,P. Gerkens
Algorand:920809191,Addict Rabbit Gang 110,231005,C. Ogbene
Algorand:920810309,Addict Rabbit Gang 1100,241788,M. Taremi
Algorand:920810310,Addict Rabbit Gang 1101,259922,V. Dahlström
Algorand:920810311,Addict Rabbit Gang 1102,260266,N. Amarilla
Algorand:920810312,Addict Rabbit Gang 1103,139068,Nani
Algorand:920810313,Addict Rabbit Gang 1104,258776,C. Barker
Algorand:920810318,Addict Rabbit Gang 1105,259303,M. Hanratty
Algorand:920810319,Addict Rabbit Gang 1106,245396,V. Supriaha
Algorand:920810320,Addict Rabbit Gang 1107,205569,J. Ward-Prowse
Algorand:920810321,Addict Rabbit Gang 1108,257425,G. Gutiérrez
Algorand:920810322,Addict Rabbit Gang 1109,257748,M. Stolt
Algorand:920809192,Addict Rabbit Gang 111,225733,Cesinha
Algorand:920810323,Addict Rabbit Gang 1110,242916,Y. Sugawara
Algorand:920810324,Addict Rabbit Gang 1111,263895,K. Al Mahous
Algorand:920810325,Addict Rabbit Gang 1112,252257,R. Jalving
Algorand:920810326,Addict Rabbit Gang 1113,195698,C. Doukouré
Algorand:920810327,Addict Rabbit Gang 1114,261283,T. Conway
Algorand:920810328,Addict Rabbit Gang 1115,214955,E. Mas
Algorand:920810329,Addict Rabbit Gang 1116,189485,Diego Farías
Algorand:920810330,Addict Rabbit Gang 1117,222328,J. Bager
Algorand:920810331,Addict Rabbit Gang 1118,203843,D. Suárez
Algorand:920810332,Addict Rabbit Gang 1119,245226,Gonçalo Cardoso
Algorand:920809193,Addict Rabbit Gang 112,255431,M. Cabral
Algorand:920810333,Addict Rabbit Gang 1120,209780,S. Schrijvers
Algorand:920810336,Addict Rabbit Gang 1121,220131,M. Diagne
Algorand:920810337,Addict Rabbit Gang 1122,262338,T. Beekman
Algorand:920810338,Addict Rabbit Gang 1123,167993,V. Stojković
Algorand:920810339,Addict Rabbit Gang 1124,201505,David López
Algorand:920810340,Addict Rabbit Gang 1125,235135,H. Balić
Algorand:920810341,Addict Rabbit Gang 1126,220814,L. Hernández
Algorand:920810342,Addict Rabbit Gang 1127,230228,Paulo Fajarda
Algorand:920810343,Addict Rabbit Gang 1128,201153,Morata
Algorand:920810344,Addict Rabbit Gang 1129,248305,S. Panwar
Algorand:920809194,Addict Rabbit Gang 113,255849,D. Mitsui
Algorand:920810345,Addict Rabbit Gang 1130,199121,H. Radetinac
Algorand:920810346,Addict Rabbit Gang 1131,259430,Marcelo Pitaluga
Algorand:920810347,Addict Rabbit Gang 1132,262369,A. Lovatt
Algorand:920810348,Addict Rabbit Gang 1133,262755,S. Ogbaidze
Algorand:920810349,Addict Rabbit Gang 1134,232759,J. Tymon
Algorand:920810350,Addict Rabbit Gang 1135,213864,B. Utvik
Algorand:920810351,Addict Rabbit Gang 1136,219522,J. Ledesma
Algorand:920810352,Addict Rabbit Gang 1137,232223,K. Tsimikas
Algorand:920810353,Addict Rabbit Gang 1138,242336,Aguado
Algorand:920810354,Addict Rabbit Gang 1139,236774,A. Kuruniyan
Algorand:920809195,Addict Rabbit Gang 114,257227,M. Stefel
Algorand:920810355,Addict Rabbit Gang 1140,244807,Đăng Văn Lâm
Algorand:920810356,Addict Rabbit Gang 1141,244373,V. Buyalskyi
Algorand:920810357,Addict Rabbit Gang 1142,263867,A. Al Sanbi
Algorand:920810358,Addict Rabbit Gang 1143,260305,H. Mociu
Algorand:920810359,Addict Rabbit Gang 1144,212442,José Sá
Algorand:920810360,Addict Rabbit Gang 1145,239272,V. Barkas
Algorand:920810361,Addict Rabbit Gang 1146,264122,G. Peralta
Algorand:920810362,Addict Rabbit Gang 1147,233934,A. Ramsdale
Algorand:920810363,Addict Rabbit Gang 1148,257624,T. Owolabi
Algorand:920810364,Addict Rabbit Gang 1149,220148,N. Orsini
Algorand:920809196,Addict Rabbit Gang 115,229530,R. Wulle
Algorand:920810365,Addict Rabbit Gang 1150,198176,S. de Vrij
Algorand:920810366,Addict Rabbit Gang 1151,251411,K. Struski
Algorand:920810367,Addict Rabbit Gang 1152,215965,C. Strandberg
Algorand:920810369,Addict Rabbit Gang 1153,264071,G. Kirejczyk
Algorand:920810370,Addict Rabbit Gang 1154,242716,C. Baird
Algorand:920810371,Addict Rabbit Gang 1155,230411,Brenito Duarte
Algorand:920810372,Addict Rabbit Gang 1156,261888,Li Boxi
Algorand:920810373,Addict Rabbit Gang 1157,262622,M. Diarra
Algorand:920810374,Addict Rabbit Gang 1158,233373,S. Diarra
Algorand:920810375,Addict Rabbit Gang 1159,248150,R. Kumar
Algorand:920809197,Addict Rabbit Gang 116,238830,Alexandre Guedes
Algorand:920810376,Addict Rabbit Gang 1160,253745,Wang Zixiang
Algorand:920810377,Addict Rabbit Gang 1161,222493,M. Friedrich
Algorand:920810378,Addict Rabbit Gang 1162,263835,G. D'Asaro
Algorand:920810379,Addict Rabbit Gang 1163,262972,C. Teale
Algorand:920810380,Addict Rabbit Gang 1164,259560,N. Singh
Algorand:920810381,Addict Rabbit Gang 1165,228267,A. De John
Algorand:920810382,Addict Rabbit Gang 1166,253966,Huang Ruifeng
Algorand:920810383,Addict Rabbit Gang 1167,242879,M. Vandevoordt
Algorand:920810384,Addict Rabbit Gang 1168,229931,K. Kiklaisz
Algorand:920810385,Addict Rabbit Gang 1169,189061,S. Burchert
Algorand:920809198,Addict Rabbit Gang 117,227794,C. Verdonk
Algorand:920810386,Addict Rabbit Gang 1170,246960,M. Ihattaren
Algorand:920810387,Addict Rabbit Gang 1171,228061,M. Bali
Algorand:920810388,Addict Rabbit Gang 1172,202151,K. Stafylidis
Algorand:920810389,Addict Rabbit Gang 1173,261939,Chen Zhengfeng
Algorand:920810390,Addict Rabbit Gang 1174,204485,R. Mahrez
Algorand:920810391,Addict Rabbit Gang 1175,241854,P. Schuurs
Algorand:920810392,Addict Rabbit Gang 1176,228413,E. Audero
Algorand:920810393,Addict Rabbit Gang 1177,197136,K. Ansarifard
Algorand:920810394,Addict Rabbit Gang 1178,257065,N. Lemoine
Algorand:920810395,Addict Rabbit Gang 1179,244671,M. Kadlec
Algorand:920809199,Addict Rabbit Gang 118,192448,M. ter Stegen
Algorand:920810396,Addict Rabbit Gang 1180,252016,D. Waidner
Algorand:920810397,Addict Rabbit Gang 1181,252235,S. Magkeev
Algorand:920810398,Addict Rabbit Gang 1182,229582,G. Mancini
Algorand:920810399,Addict Rabbit Gang 1183,258839,T. Linsbichler
Algorand:920810400,Addict Rabbit Gang 1184,264005,M. Surzyn
Algorand:920810404,Addict Rabbit Gang 1185,263082,B. Ametov
Algorand:920810405,Addict Rabbit Gang 1186,215651,Samir
Algorand:920810406,Addict Rabbit Gang 1187,224616,Li Shenglong
Algorand:920810407,Addict Rabbit Gang 1188,242183,D. Otto
Algorand:920810408,Addict Rabbit Gang 1189,237325,C. Gilmour
Algorand:920809200,Addict Rabbit Gang 119,227642,S. Adegbenro
Algorand:920810409,Addict Rabbit Gang 1190,261234,J. López
Algorand:920810410,Addict Rabbit Gang 1191,238236,O. Brynhildsen
Algorand:920810411,Addict Rabbit Gang 1192,192789,Mario Gaspar
Algorand:920810412,Addict Rabbit Gang 1193,208053,D. Pelkas
Algorand:920810413,Addict Rabbit Gang 1194,236899,A. Sobolev
Algorand:920810414,Addict Rabbit Gang 1195,255618,Gao Xiang
Algorand:920810415,Addict Rabbit Gang 1196,213368,L. Rougeaux
Algorand:920810416,Addict Rabbit Gang 1197,261938,Luo Junhan
Algorand:920810417,Addict Rabbit Gang 1198,179971,R. Munsy
Algorand:920810418,Addict Rabbit Gang 1199,229501,Victor Braga
Algorand:920809090,Addict Rabbit Gang 12,190456,N. Clyne
Algorand:920809201,Addict Rabbit Gang 120,227570,L. Steacy
Algorand:920810419,Addict Rabbit Gang 1200,219937,N. Körber
Algorand:920810420,Addict Rabbit Gang 1201,257711,R. Calafiori
Algorand:920810421,Addict Rabbit Gang 1202,184467,N. Delfouneso
Algorand:920810422,Addict Rabbit Gang 1203,202935,Álvaro
Algorand:920810423,Addict Rabbit Gang 1204,256531,K. Fernández
Algorand:920810424,Addict Rabbit Gang 1205,190120,K. Johnsson
Algorand:920810425,Addict Rabbit Gang 1206,164484,J. Dahlin
Algorand:920810426,Addict Rabbit Gang 1207,223925,A. Brunst
Algorand:920810427,Addict Rabbit Gang 1208,252015,S. Tanaka
Algorand:920810428,Addict Rabbit Gang 1209,226679,A. Hunter
Algorand:920809202,Addict Rabbit Gang 121,243393,T. Richards
Algorand:920810429,Addict Rabbit Gang 1210,232872,Bueno
Algorand:920810430,Addict Rabbit Gang 1211,256414,P. Ferry
Algorand:920810431,Addict Rabbit Gang 1212,233705,J. Sørensen
Algorand:920810432,Addict Rabbit Gang 1213,228618,F. Mendy
Algorand:920810433,Addict Rabbit Gang 1214,257473,M. Fornalczyk
Algorand:920810434,Addict Rabbit Gang 1215,237695,M. Ortega
Algorand:920810435,Addict Rabbit Gang 1216,236009,C. John
Algorand:920810438,Addict Rabbit Gang 1217,263052,Z. Oualah
Algorand:920810439,Addict Rabbit Gang 1218,253700,L. Ralte
Algorand:920810440,Addict Rabbit Gang 1219,242919,T. Sanuç
Algorand:920809203,Addict Rabbit Gang 122,188042,M. Suárez
Algorand:920810441,Addict Rabbit Gang 1220,242816,Riqui Puig
Algorand:920810442,Addict Rabbit Gang 1221,165153,K. Benzema
Algorand:920810443,Addict Rabbit Gang 1222,232286,K. Chambers
Algorand:920810444,Addict Rabbit Gang 1223,204876,Clerc
Algorand:920810445,Addict Rabbit Gang 1224,264184,Aritz de Miguel
Algorand:920810446,Addict Rabbit Gang 1225,252370,N. Silva
Algorand:920810447,Addict Rabbit Gang 1226,259745,H. Singh
Algorand:920810448,Addict Rabbit Gang 1227,179645,S. Kjær
Algorand:920810449,Addict Rabbit Gang 1228,204529,M. Batshuayi
Algorand:920810450,Addict Rabbit Gang 1229,210411,Otávio
Algorand:920809204,Addict Rabbit Gang 123,221168,D. Kownacki
Algorand:920810451,Addict Rabbit Gang 1230,243881,C. Krempicki
Algorand:920810452,Addict Rabbit Gang 1231,222876,J. Smith
Algorand:920810453,Addict Rabbit Gang 1232,192598,Ai Kesen
Algorand:920810455,Addict Rabbit Gang 1233,241440,R. Akbari
Algorand:920810456,Addict Rabbit Gang 1234,199005,M. Ryan
Algorand:920810457,Addict Rabbit Gang 1235,215353,L. Alario
Algorand:920810458,Addict Rabbit Gang 1236,200610,K. Volland
Algorand:920810459,Addict Rabbit Gang 1237,258683,I. Ilić
Algorand:920810460,Addict Rabbit Gang 1238,225182,J. Barrera
Algorand:920810461,Addict Rabbit Gang 1239,262851,J. Grey
Algorand:920809205,Addict Rabbit Gang 124,261353,L. Andronache
Algorand:920810462,Addict Rabbit Gang 1240,214436,P. Díaz
Algorand:920810463,Addict Rabbit Gang 1241,142258,S. Bossut
Algorand:920810464,Addict Rabbit Gang 1242,199088,Wang Gang
Algorand:920810465,Addict Rabbit Gang 1243,261283,T. Conway
Algorand:920810466,Addict Rabbit Gang 1244,195620,R. Krishna
Algorand:920810467,Addict Rabbit Gang 1245,211706,Pere Pons
Algorand:920810468,Addict Rabbit Gang 1246,208224,P. Mantalos
Algorand:920810469,Addict Rabbit Gang 1247,248673,D. Grosu
Algorand:920810470,Addict Rabbit Gang 1248,262401,Q. Dumay
Algorand:920810471,Addict Rabbit Gang 1249,232656,T. Hernández
Algorand:920809206,Addict Rabbit Gang 125,264142,A. Doran
Algorand:920810472,Addict Rabbit Gang 1250,202125,J. Bonham
Algorand:920810473,Addict Rabbit Gang 1251,222573,A. Tello
Algorand:920810474,Addict Rabbit Gang 1252,254725,F. Romero
Algorand:920810475,Addict Rabbit Gang 1253,255351,R. Villagra
Algorand:920810476,Addict Rabbit Gang 1254,169697,D. Randolph
Algorand:920810477,Addict Rabbit Gang 1255,255896,L. Justiniano
Algorand:920810478,Addict Rabbit Gang 1256,212819,K. Nagai
Algorand:920810479,Addict Rabbit Gang 1257,205863,B. Diallo
Algorand:920810480,Addict Rabbit Gang 1258,244023,H. Mörschel
Algorand:920810481,Addict Rabbit Gang 1259,239668,J. Vollert
Algorand:920809207,Addict Rabbit Gang 126,215135,L. Sigali
Algorand:920810482,Addict Rabbit Gang 1260,246305,T. Moschión
Algorand:920810483,Addict Rabbit Gang 1261,235688,Lucas Veríssimo
Algorand:920810484,Addict Rabbit Gang 1262,208224,P. Mantalos
Algorand:920810485,Addict Rabbit Gang 1263,263656,M. Sawadogo
Algorand:920810486,Addict Rabbit Gang 1264,256672,R. Staunton
Algorand:920810488,Addict Rabbit Gang 1265,232479,T. Nishimura
Algorand:920810489,Addict Rabbit Gang 1266,244193,Jovane Cabral
Algorand:920810490,Addict Rabbit Gang 1267,251645,B. Duncan
Algorand:920810491,Addict Rabbit Gang 1268,216155,H. Cornick
Algorand:920810492,Addict Rabbit Gang 1269,251809,S. Botman
Algorand:920809208,Addict Rabbit Gang 127,264071,G. Kirejczyk
Algorand:920810493,Addict Rabbit Gang 1270,208842,C. Dibble
Algorand:920810494,Addict Rabbit Gang 1271,226539,Y. Namli
Algorand:920810495,Addict Rabbit Gang 1272,251904,J. Schelfhout
Algorand:920810496,Addict Rabbit Gang 1273,223880,P. Lemonnier
Algorand:920810497,Addict Rabbit Gang 1274,232447,Y. Rokutan
Algorand:920810498,Addict Rabbit Gang 1275,264499,N. Singh
Algorand:920810499,Addict Rabbit Gang 1276,252598,Sergio Lozano
Algorand:920810500,Addict Rabbit Gang 1277,202088,F. Klaus
Algorand:920810501,Addict Rabbit Gang 1278,225309,N. Amiri
Algorand:920810502,Addict Rabbit Gang 1279,207734,Paulinho
Algorand:920809209,Addict Rabbit Gang 128,225100,J. Gomez
Algorand:920810503,Addict Rabbit Gang 1280,257566,Pablo Moreno
Algorand:920810506,Addict Rabbit Gang 1281,235410,Y. En-Nesyri
Algorand:920810507,Addict Rabbit Gang 1282,256606,R. Murillo
Algorand:920810508,Addict Rabbit Gang 1283,262398,Z. Eddahchouri
Algorand:920810509,Addict Rabbit Gang 1284,248498,K. Al Ghannam
Algorand:920810510,Addict Rabbit Gang 1285,189234,M. Risse
Algorand:920810511,Addict Rabbit Gang 1286,216802,J. Kaprof
Algorand:920810512,Addict Rabbit Gang 1287,253777,W. Araujo
Algorand:920810513,Addict Rabbit Gang 1288,251431,M. Malone
Algorand:920810514,Addict Rabbit Gang 1289,210321,R. Quioto
Algorand:920809211,Addict Rabbit Gang 129,170084,W. Hennessey
Algorand:920810515,Addict Rabbit Gang 1290,257176,D. Gorka
Algorand:920810516,Addict Rabbit Gang 1291,189472,Aridane
Algorand:920810517,Addict Rabbit Gang 1292,149697,M. McChrystal
Algorand:920810518,Addict Rabbit Gang 1293,212382,P. Onuachu
Algorand:920810519,Addict Rabbit Gang 1294,220742,Z. Kvržić
Algorand:920810520,Addict Rabbit Gang 1295,184290,T. Pekhart
Algorand:920810521,Addict Rabbit Gang 1296,227227,D. Álvarez
Algorand:920810524,Addict Rabbit Gang 1297,247224,Wang Zhifeng
Algorand:920810525,Addict Rabbit Gang 1298,230497,Roni Gameira
